ISO3,Disease,Participants,DALYs,PBR,log_pbr,income_group,rd_expenditure,total_publications,total_citations,researchers_per_million,doctors_per_10k,hospital_beds,sanitation,uhc_index,gdp_per_capita,hdi,democracy_index,trust_scientists,altruism
JAM,Neoplasms,3193.5,91182.3532012925,0.3306283626310491,-1.106730060910904,LM,-0.7789225387882717,118.64,3659.12,,5.4326,4748.064388399999,0.2852990076084474,0.2945291948331793,10285.854351618776,-0.1511282106815095,0.7853726898463729,-0.5110288703063032,0.4386684304482085
JOR,Neoplasms,602.140025,117226.6345962948,0.0623405575513915,-2.774982664612327,LM,-0.1636011072739102,781.36,15669.68,369.9050768,23.2558,12540.478012,0.7812987562779177,0.5423794969410318,9665.93327239689,0.0128517596676184,-1.2883597979341332,0.0983242779797129,-1.195334359767457
JPN,Neoplasms,382797.795176,7792013.062835369,1.144695779851746,0.1351476431579431,H,3.232001217456847,32291.16,953951.56,5272.902023999999,22.9328,1709055.64024,1.5721622277790648,0.9554633337874534,42257.92967148511,1.1347026444277288,1.026598354741841,0.7000605119121542,-1.334667931026157
KAZ,Neoplasms,127.3524,572260.9226095023,0.0051854132022038,-5.25997911915242,LM,-0.6258432033983137,310.16,6497.16,535.2867768,36.1964,113626.77276320002,-0.2543426108629983,0.9095651296934067,27333.243732460403,0.3777195788885594,-1.2653563195806996,0.0602397062118369,-1.0180007236200206
KEN,Neoplasms,114743.04795454544,615560.8783204559,4.343358698836368,1.4686502449150876,L,-0.2059053308362432,958.72,28060.28,148.20428219999997,1.6988,59290.953204,-0.8837322135441875,-1.0617627361459043,4610.232110620364,-0.9873765186855128,-0.3242342828912252,-1.0670636181172928,1.22822533424751
KHM,Neoplasms,261.2856,345661.41364516685,0.0176130634545559,-4.038546811239306,L,-0.7358589580161591,118.96,3149.44,25.740740800000005,1.9989999999999997,10587.494602,-0.8422434767823592,-1.0525830953270952,4524.759432725333,-1.1194026881660022,-1.150183498905737,0.3344486229405448,-1.495112649445267
KOR,Neoplasms,27018.06633181818,1020154.1569981064,0.6171046031548131,-0.4827005297723901,UM,3.817072996717791,15668.2,409587.4,6080.884064,20.5616,475607.754164,1.4261136430282402,1.0633241134084632,41569.26564396438,1.04181368841425,0.8637088593742831,1.019970914762314,-0.3466662439190105
LBN,Neoplasms,141.1278,136295.56979466547,0.0146111956899083,-4.225283043469226,UM,-0.4678020161695108,793.44,24871.56,,24.6196,16220.9302684,-1.0788283613009042,0.0856923662052662,14167.592478390638,0.0965756720210983,-0.5667033790490419,-1.9277749400712896,-0.2875550318698647
LKA,Neoplasms,501.73133333333334,416825.1073629351,0.0280470816630144,-3.5735142131729183,LM,-0.690422161567146,442.4,10503.36,106.5670474,7.6884000000000015,74974.4832076,-0.2543426108629983,0.1430651213228248,10999.968054238268,0.1337312544264902,-0.2877084895597593,0.2658963937583676,1.6884483423444288
LTU,Neoplasms,1787.6728733333334,200935.7741473416,0.1850807437075757,-1.686909067635379,LM,0.2701680426927716,521.2,14151.84,2906.158892,41.2456,21687.603698,1.2541591137972343,0.4322238071153193,31533.10830529218,0.7931189901808314,0.969866803397224,0.5020207387191984,-1.7611131036664214
LUX,Neoplasms,7.461285714285714,26695.385442856412,0.0007724793107364,-7.1530430758529775,H,0.8674798087515446,309.2,12400.72,4689.78792,27.3772,2757.048789200001,1.411644006868198,0.948578603173346,129290.29825284838,1.0811986057639649,1.1709918100819778,1.0656724008837637,0.6371132137560546
LVA,Neoplasms,8721.24912,141082.76414539857,0.9029254162026236,-0.1021042494932217,LM,-0.1041619792970423,209.6,6386.2,1829.198268,31.3912,13563.396933200002,1.1296947912680313,0.5056609336657943,27594.885351783112,0.7148445632468075,0.9765502464323438,0.6162744540228264,-1.1066675416937388
MAR,Neoplasms,27.12742,466616.8107152909,0.0013546229725923,-6.596877099053405,LM,-0.0600153976816673,625.52,9553.64,870.8234672000002,6.5986,26635.4212752,-1.511975471024861,-0.1460935644696705,7496.17141389544,-0.6170592140451139,-1.214531066732234,0.0678566205654127,-0.3002217201661107
MCO,Neoplasms,0.6419333333333332,4022.093921315376,6.646042490004429e-05,-9.4787372725568,H,-0.8069646439759053,,,303.57021199999997,78.2864,641.2279255999999,1.640414410801008,1.0013615378815,,1.1641794064693385,1.1709918100819778,1.0656724008837637,0.6371132137560546
MDA,Neoplasms,3.4064,172463.28571097602,0.0003526702534731,-7.922016529174082,L,-0.4348873047725504,57.52,1025.16,791.1779167999999,30.582399999999996,20742.6071924,1.3067507525185311,0.2601055417626437,10541.106021422418,0.1054930117983935,-0.0054495930068134,-0.4729442985384272,-0.8280003991763384
MDG,Neoplasms,3500.0,380688.9123888792,0.2142240088713824,-1.5406863619962798,L,-0.7500759406701825,57.36,1179.48,38.3749292,1.6177999999999997,7315.641778800001,-1.582183667795631,-2.1908585568594567,1642.483307567602,-1.508545487891799,-0.5452541897735428,-1.16608350471377,-1.752668644802258
MEX,Neoplasms,7406.501026315789,2501395.2533155964,0.0689923744497739,-2.673614362661404,UM,-0.4004159239181893,3497.52,89418.84,303.6330748,21.1272,118420.111624,-0.4816462417038926,0.5010711132563898,20862.6077118635,0.1892169241518748,0.3029213600554353,0.3572993660012702,-0.4184441442644015
MKD,Neoplasms,37.703466666666664,123285.55147296604,0.0039035025675635,-5.543322508640998,LM,-0.4447812599070674,178.08,4548.32,682.2130980000001,27.465800000000005,9242.013092,-1.4247478821841577,-0.0956055399662188,17335.33891683372,0.2236477638475373,-0.1380304513546449,-0.8461731018636114,-0.7562224988309474
MLT,Neoplasms,7158.992614285715,19935.4642464934,0.7411824036790543,-0.2994950333025461,H,-0.1520181529554655,153.92,4448.92,1590.6303136,35.9156,2372.1001244,0.2546725489378728,0.8292432725288245,43690.113072275446,0.8800630530094478,0.8399282364818814,-0.4043920693562499,1.2957810051608192
MMR,Neoplasms,225.39685000000003,1247164.4791665152,0.0042110891456134,-5.467662092856476,L,-0.7407849064408301,75.2,1745.6,24.3904088,5.7177999999999995,45057.8505552,0.2543526959842814,-1.038813634098881,4160.257687868157,-1.2278969887897442,-1.4243600922534216,1.278946002783869,1.6377815891594465
MNG,Neoplasms,12.4845,122544.58925543891,0.0012925410343721,-6.6434382805166035,L,-0.606735919280835,64.88,1420.4,370.69395800000007,31.70519999999999,21939.410153999997,0.0555595620579777,0.1338854805040156,11806.669179457976,-0.0914315749501805,0.3153556726789135,0.6848266832050036,0.2106680411157903
MWI,Neoplasms,162.68269999999998,345508.4879561171,0.0109711708107267,-4.511573217371731,L,-0.5072401214689258,332.88,9001.64,42.9861488,0.3731999999999999,17978.519106400003,-0.9663518487866488,-1.369280703576018,1500.3485355091457,-1.5744347206906932,-0.2205632013929792,-1.16608350471377,0.4893351836331908
MYS,Neoplasms,3980.4341333333336,680692.4716534038,0.1362541755832771,-1.99315980987249,UM,0.3205595102977949,2605.48,55587.32,1096.0548646,13.974800000000002,56728.86625879999,0.9490977587343962,0.7007283010654937,26017.720142413487,0.3222339091631748,-0.8323313824680858,-1.50122773627108,0.172667976227054
NGA,Neoplasms,1263.3957714285714,2187634.5703917313,0.0134565883522066,-4.307543598130251,L,-0.5965390932024645,2139.6,34309.04,30.4566354,3.4715999999999996,70528.5225,-0.960798900109685,-1.5551684301569078,7594.354887665404,-1.3435747020118616,-0.3508126261239092,-2.2553022572750243,0.8017801616072459
NIC,Neoplasms,173.5492,91376.884176911,0.0179678371166207,-4.018615551022113,L,-0.7516200439326223,51.36,1387.76,,6.7478,5399.1255344,-1.0628404320668117,0.1178211090710991,6299.515574871409,-0.4238501855370798,-0.7317688791257092,0.288747136819093,-0.3804440793756651
NLD,Neoplasms,207851.69349583331,1026338.7598885548,4.718817299045172,1.5515603151356323,H,1.6760164894550469,16957.44,859167.12,4281.813516,31.9052,62550.2333876,1.5517671302296476,0.9715277052203698,62999.86555815831,1.2560775469520056,1.1470557582817829,1.012354000408737,1.8024485370106376
NOR,Neoplasms,383458.12299,247155.1763878978,20.0,2.995732773553866,H,1.346422634431936,4862.76,209808.6,5739.830929999999,41.2756,20221.0005844,0.8433966781901925,1.0793884848413795,85207.42722944335,1.3868651970189827,1.2600525742476367,0.981886342994438,1.0213360920755006
NPL,Neoplasms,2133.0,388385.9177001396,0.1279669169391385,-2.055905367738066,L,-0.5849687050789807,901.52,11567.88,59.65797,5.1694,8137.124040399999,-0.842358014740521,-1.4518974709453023,3508.52037662225,-1.082247105760611,-0.3497246237693546,-0.015929437323915,-0.3762218499435834
NZL,Neoplasms,5906.914409999999,209705.66154144355,0.6115526662220291,-0.4917378495928553,H,0.7569952581257706,3266.96,128033.0,4179.645111999999,28.086,11776.8108888,1.1486204745742885,1.2560965706034597,43747.40306150099,1.2322979742125555,1.2142010464485624,1.0352047434694611,2.2668937745396383
OMN,Neoplasms,2.8323666666666667,25351.36460276762,0.0002932396284235,-8.1009872121311,UM,-0.6160502907294005,324.8,6590.2,254.8387608,19.08,4783.3042396,0.2173835384083884,0.5171354846893061,40703.55778955031,0.4792781707966277,-1.5976633244431433,-0.6747925289081694,0.9537804211621912
PAK,Neoplasms,620.7204142857144,4387693.723977656,0.0032963251952252,-5.711917919258948,L,-0.5323366079765423,2507.96,50960.8,218.36298560000003,8.3796,102724.429004,-0.61746182271422,-1.0938914790117371,4604.534345725936,-1.3683450902821224,-0.741250042501111,0.2163864504601283,-1.1700009831749665
PAN,Neoplasms,28.869490909090903,85843.36173533024,0.0029889063752198,-5.80950759836884,UM,-0.6140284156054884,76.24,4280.52,118.2820104,14.8664,7854.0216504,-0.7564787574548428,0.6731893786090654,25958.763735724344,0.3569124527415395,0.6501495400660523,0.2468541078744295,-0.0088878893524642
PER,Neoplasms,1477.79547,762452.0966922375,0.0451618884673228,-3.0972803221903757,LM,-0.6981916603943965,622.88,16100.88,,14.3462,48266.29250039999,-0.6962755389557354,0.1453600315275267,12528.092016874456,0.0827042545897528,0.7769795288255256,-0.6024318425492058,-0.6380000747326562
PHL,Neoplasms,1169.5359470588237,2038729.539920597,0.0133667025952387,-4.314240697461339,LM,-0.6155235363528765,608.6,15265.12,115.4890196,8.777199999999999,99546.5422768,0.039412942133762,-0.0910157195568143,7275.56410305801,-0.306190841253341,-0.3525223441096372,0.517254567426349,0.2740014825970179
POL,Neoplasms,44891.68851428571,2651312.859592342,0.3945256904529248,-0.9300456726922464,UM,0.3119632071327089,6545.88,171263.2,2251.738904,25.763999999999996,247467.471128,1.4163487598517872,0.6640097377902562,29884.23115253326,0.8156600435067692,0.9036540886772048,0.7762296554479063,-0.7562224988309474
PRI,Neoplasms,2202.7504294117643,138508.17927388803,0.2280544129516994,-1.478127176980914,UM,-0.2912377446624314,,,293.1154456,,,-0.7259081394261464,0.6146691683891559,41285.88234229262,0.3102202708520987,0.9021775140531676,0.2963640511726688,0.2866681708932631
PRT,Neoplasms,956.0362045454546,634491.6905372423,0.0351090215403566,-3.3490123710715363,H,0.7576933230784961,4251.6,127431.44,3690.75784,44.1928,36170.0584736,0.7436194726614643,1.0449648317708449,37093.18332037167,0.7200463447835633,1.2093827503069654,0.631508282729977,-1.208001048063703
PSE,Neoplasms,176.0,65249.51411805772,0.0182215725138765,-4.0046004343366475,LM,-0.4089788881986852,188.88,4298.48,364.2897808,15.2826,5693.440376799999,-0.2543426108629983,0.1499498519369312,5354.912957495792,-0.2261824871403991,-1.214531066732234,-0.0959070380364544,-1.5457794026302485
QAT,Neoplasms,1.0042,19372.896445424845,0.0001039664949911,-9.079606056354685,H,-0.1760847243822053,762.52,20507.08,699.6647419999999,27.269,2408.958384,1.369961805366068,0.989886986857988,117119.99710764772,0.7299545000916665,-2.037060846775289,0.2392371935208548,1.371781134938292
ROU,Neoplasms,1677.950876470588,1272701.2460145038,0.0307201335223578,-3.482511557832659,LM,-0.2801164056690808,1687.2,36692.92,931.5613616,26.8992,142187.626808,0.4608248454821719,0.3771459622024635,27423.4610312035,0.4874523989258137,0.3750403732716061,0.1897272502226155,-1.414890290235712
RUS,Neoplasms,12580.549086363637,7978556.479705981,0.0367405453889824,-3.303602212916881,LM,0.5238738769881611,6103.04,95354.44,3038.264508,45.41480000000001,1224673.333888,0.0957556262539488,0.6043420724679949,32776.237809188046,0.5134613066095881,-1.1015342507663797,-0.0844816665060912,-1.31777901329783
RWA,Neoplasms,3584.0,229485.50779052265,0.3639008435327304,-1.0108463766965998,L,0.0225057788146977,175.0,3518.68,35.758095000000004,0.71254,7801.1199232,-1.2878847399390634,-1.288958846411436,2101.280425014305,-1.447114924981552,-1.4361726892457254,-1.16608350471377,-1.7315574976418489
SAU,Neoplasms,896.6708416666667,329950.8066353377,0.063321935194587,-2.759365571608378,UM,-0.3195537416096209,4051.96,88253.56,589.8781,22.165199999999995,63306.122842,1.087822954732511,0.8820262072369784,58198.93178177366,0.5981760344938795,-2.148347944755415,0.0678566205654127,-0.2326660492528014
SDN,Neoplasms,600.0,489020.6344401784,0.0285886989632512,-3.5543940529864804,L,-0.5384291609089094,243.48,4856.4,,2.8784000000000005,27173.1927936,-0.6309188242347716,-1.467961842378219,3739.5830431078225,-1.5043345218858548,-1.4787602099811368,0.2582794794047928,0.1346679113383176
SEN,Neoplasms,1037.4931,182342.90116755545,0.1074133849675939,-2.2309773834802256,L,-0.2795214348056261,181.24,3415.92,435.4852584,1.1557000000000002,10467.9669544,-1.1288642282346195,-1.5046804056534564,3670.3894565647,-1.5296003179215203,0.447470244303365,-0.6405164143170818,-0.5408887977947744
SGP,Neoplasms,745.84755,131759.24035116084,0.0772188364580803,-2.560982362446344,H,1.8002535864272085,3571.44,149622.84,6402.609976000002,20.4104,12778.507642,1.640414410801008,1.2813405828551865,102904.17860234065,1.2278393043239095,-0.6695973160083207,0.943801771226561,-0.0975547074261829
SLV,Neoplasms,28.0105,142591.06236566597,0.0028999736187496,-5.8396112635616,LM,-0.7051789776985711,44.48,1186.48,64.6676792,18.7678,6746.7366368,-0.4238102430226781,0.624996264310316,9273.01392438114,-0.4461435349803141,-0.0618702865358437,-0.5262626990134538,-0.9884451175954476
SRB,Neoplasms,994.9435166666668,643562.3569897187,0.0360228540716603,-3.3233241436025014,UM,0.078537672786454,1172.16,24938.56,1709.916424,29.2386,39829.6700988,-0.9026283560717088,-0.0611818868956836,18124.0177351574,0.3217385013977691,-0.2903507809922484,0.1668765071618901,-1.6893352033210305
SVK,Neoplasms,164.76709499999998,329101.73914181604,0.0116656954239758,-4.4502459119783415,UM,0.0790428851144737,711.76,20155.96,2604.693996,33.9888,34136.6889316,1.0561154061859035,0.8017043500723969,30335.36358264918,0.7200463447835627,1.0267537836496354,1.1646922874802412,-0.9588895115708752
SVN,Neoplasms,10555.345955555556,128182.90899722732,1.092812509876186,0.0887638079716105,H,1.5688212044735264,826.24,27272.8,3843.0390280000006,27.227199999999996,9423.0723276,0.4858611588299455,0.9302193215357276,39279.976435910976,1.0529603631358675,0.9916268504883106,0.905717199458686,0.160001287930808
SWE,Neoplasms,333194.605084,489860.8271447176,15.848770456475414,2.763092554553918,H,3.5012809270090774,10995.76,518697.44,6472.473894,38.8488,24547.856226400003,1.473524592750634,0.8613720153946574,57211.250518340894,1.2753984498028084,1.3132092607130048,1.522687262098276,0.4513351187444545
THA,Neoplasms,17511.886935,2820862.280580877,0.1446509821856144,-1.933362327969684,LM,-0.0890658759016732,2742.76,67800.16,897.2197834,4.1786,146109.074908,-1.0712678786124514,0.67777919901847,17420.47860657954,0.1337312544264902,-0.8848663533022793,0.6924435975585773,0.886224750248882
TUN,Neoplasms,351.4329714285714,234454.99847745657,0.03492636066369,-3.35422713929795,LM,0.0009232107428812,844.36,14196.08,1474.0663639999998,11.498,20373.418867999997,0.4116063108887263,0.2968241050378812,11883.999462028434,-0.0837527545863996,-0.5494507702839665,-0.5719641851349045,-0.8322226286084204
TUR,Neoplasms,5254.756923809524,2478355.7605776056,0.0494036810073715,-3.007527949660964,UM,0.2945397931399904,9173.76,161346.6,1180.9438388,17.195600000000002,205899.00472800003,0.2173835384083884,0.4092747050682964,24132.177663504997,0.2788857296902191,-0.4148493361348195,-1.417441678381752,-1.495112649445267
TWN,Neoplasms,72610.26955714285,1201974.684185431,1.4075798926239211,0.3418789458654299,H,0.164071915090892,7309.68,202897.52,,,,0.9879854174359308,0.9554633337874534,49027.62762815805,1.1454777633252913,0.9052083777551394,0.1744934215154649,-0.1271103134507558
TZA,Neoplasms,2968.4178166666666,870574.2433383192,0.0794492023784556,-2.5325115666720452,L,-0.3009049953817357,574.24,14129.28,27.44056920000001,0.5366,34089.553026400004,-1.2874065621011082,-1.598771724046252,2943.8138350321356,-1.3787486533556326,-0.5241158583136302,0.7305281693264534,0.0628900109929266
UGA,Neoplasms,3029.7745999999997,750242.7018378942,0.0940976693838451,-2.36331573322688,L,-0.5072401214689258,836.28,21372.24,30.2253728,1.1968,14749.42476,-1.2844238342586884,-1.3876399852136367,2351.4495322320777,-1.2984925953599873,-1.0811730638454349,-2.148665456324972,0.1177789936099899
UKR,Neoplasms,1207.6352555555557,2532525.891444856,0.0111109761444092,-4.498922211241764,L,0.0263689861798188,1320.52,13619.72,1140.1403976,32.0196,359398.68044400006,1.3067507525185311,0.654830096971447,15902.135507178204,0.2677390549686009,-0.4111190423477763,-0.0235463516774898,-1.1193342299899844
URY,Neoplasms,777.4255,212940.96466289504,0.0804881541044699,-2.51952102519978,UM,-0.3238726658817929,296.0,10230.92,615.0790922,41.8794,6442.1798528,-0.4592438262531174,0.9210396807169186,25109.14942301282,0.4971128503512155,1.2160661933420849,0.4715530813048982,-0.5408887977947744
USA,Neoplasms,3266681.034116,15157945.516072497,5.0215375586668145,1.613738164814435,H,2.8302856098528664,196098.56,8732175.16,3937.0878280000006,28.6468,934111.267824,1.531247288427929,1.1413510603683428,63579.52211583438,1.1916745374493285,1.1408386019700445,0.86763262769081,2.296449380564211
VEN,Neoplasms,518.068075,760759.5456756406,0.0158675452717791,-4.142849414974622,UM,-0.341527656895934,225.92,8078.48,205.77687919999997,17.6204,27298.575182399996,-0.9929102806348242,0.3817357826118681,,0.0571907546713842,-0.8264250839719341,-0.2825214396990471,-0.9588895115708752
VNM,Neoplasms,2635.43305,2332130.6115648057,0.026331126795473,-3.636623804710579,L,-0.4934521846142816,927.6,19423.76,525.8847767999999,7.8774,187418.696472,-0.514446394638925,0.0030755988359821,8760.437449736877,-0.1976965406295996,-1.6107193526977948,0.3268317085869689,-1.174223212607048
YEM,Neoplasms,379.1251,311176.3839635975,0.0283887476325939,-3.561410232231174,L,-0.5637744067861599,135.0,2537.48,,2.4524,15647.7173784,-0.5495704689222048,-1.217816630065664,,-1.5566000411361047,-1.345557636002131,0.2582794794047928,-1.478223731716939
ZAF,Neoplasms,4056.498890909091,1564922.1569535,0.0603988887040812,-2.8066190208940687,UM,0.0291253425765472,4149.12,125429.28,404.9987222,7.338399999999999,123314.596444,0.1460837543893123,-0.0382327848486599,13658.44123280344,-0.2863745306371325,0.7082799515808104,-2.2553022572750243,-0.1271103134507558
ZMB,Neoplasms,16674.25,331273.195656438,1.17281722953923,0.1594172694278194,L,-0.5940702205720861,246.32,6149.96,41.90146,1.4438000000000002,26718.732488,-1.2878847399390634,-0.9814408789813224,3255.1775640080373,-1.212043940296777,-0.3951098648450484,-0.937576074106514,0.4006683655594721
ZWE,Neoplasms,1598.239366666667,391915.3424915679,0.0950210629471676,-2.3535514624361418,L,-0.5072401214689258,244.4,5941.76,95.1253,1.26488,25704.12307,-0.9015173122490596,-1.0938914790117371,4759.5101951403985,-1.2489518188194657,-1.1296668830769985,-0.6862179004385326,-0.6844445984855564
ARG,Sense organ diseases,363.7178857142857,291851.559923257,0.2087549701382541,-1.5665462045852976,UM,-0.1971266896177451,2264.52,74790.52,1070.2597744000002,44.25206,181393.79928400004,-0.1479497937403469,0.7764603378206705,25990.3505237228,0.6905695827419523,0.8295144996597187,0.3344486229405448,-0.4775553563135469
ARM,Sense organ diseases,14.7332,29061.67453219785,0.0391640891689579,-3.239739741324118,L,-0.5581657805862664,110.32,1882.72,1175.627104,28.470400000000005,13243.130306,-1.429464003479396,0.055858533544136,11854.35125599687,0.1490888951540521,-0.4892997829678927,0.2582794794047928,-1.2924456367053392
AUS,Sense organ diseases,2026.537508695652,184437.74316673537,1.8405136054671765,0.6100500993277299,H,1.686037901709881,22961.92,947877.52,4359.00251,33.058800000000005,85850.1701944,1.456383302363544,1.3180591461304236,54212.04883866928,1.2635086634330837,1.1629095068767166,0.669592854497853,2.2668937745396383
AUT,Sense organ diseases,192.30621333333332,67010.09938231405,0.4807145192354322,-0.7324608980282948,H,2.655772449106955,5286.92,240017.96,4695.050182000001,48.396800000000006,63505.0815056,1.6309661067007597,0.8590771051899555,60268.85667814417,1.1438676880877248,1.1294922917011208,0.9514186855801358,1.3042254640249829
BEL,Sense organ diseases,301.74479375,90487.80819630536,0.5585780968373733,-0.5823429346179464,H,2.2618360855426443,7814.2,391540.56,4406.680888,31.26,65894.4112724,1.0201304133783438,1.1229917787307244,56940.3921111463,1.2300686392682318,1.2583428562619086,1.24847834536957,-0.013110118784546
BFA,Sense organ diseases,154.0,83717.92195687963,0.3081317612236035,-1.177195338184417,L,-0.5476922417657978,159.56,3312.8,46.57809999999999,0.665,4295.738,-1.3435486109526469,-1.8580965771776168,2061.603181376113,-2.060182034670506,-0.1773539650263939,-0.9528099028136646,-1.0855563945333295
BGD,Sense organ diseases,918.5102333333332,1105099.3800748286,0.1392248790175755,-1.9715929948136532,L,-0.5977808384269677,1578.28,27412.72,,4.420799999999999,98716.98583,-1.0628404320668117,-1.4312432791029814,5113.32897934955,-0.8813592568887959,-0.8733646141255625,-0.2672876109918965,-1.2797789484090936
BGR,Sense organ diseases,103.03855,76448.06264291196,0.2257706273537631,-1.488191426546151,LM,-0.0529334492358485,540.64,14482.68,1794.3050359999995,39.0588,51813.283158,0.3708480312202768,0.1866684152121687,22821.77151822954,0.4636728261863637,0.4064370126458878,0.3725331947084208,-1.5500016320623302
BIH,Sense organ diseases,21.0579,35812.07566072909,0.055976534175264,-2.882644078318407,LM,-0.6863384046578135,267.0,3933.32,278.01888440000005,19.2996,8156.2943572,-0.6615872221458549,-0.2654288951141922,13009.191373023836,0.096080264255694,-0.0009421546808029,0.0602397062118369,-0.9926673470275296
BLR,Sense organ diseases,16.622266666666665,100265.00183671992,0.0277699478650991,-3.5834408183639943,LM,-0.0607532128429428,198.64,3022.28,1472.9208640000004,39.4592,100249.4446188,0.8904415654722012,0.624996264310316,22194.85517432224,0.4379116223852935,-1.3315690343007185,0.0602397062118369,-1.030667411916266
BOL,Sense organ diseases,14.7496,67102.60920882125,0.036819257000341,-3.301462722490777,LM,-0.6163180276179551,58.8,2683.08,100.5244707968,9.19619999988,12581.1942184,-0.2250687763546017,-0.5178690176314497,9949.461080913694,-0.2566500647128187,0.2946836279423804,-0.4196258980634005,-0.2453327375490466
BRA,Sense organ diseases,1406.0029857142856,1891516.3565983817,0.1245117470972027,-2.08327490285182,UM,0.5891447452387177,13637.08,322292.68,714.2783391999999,20.265399999999996,489032.7424200001,-0.3604685310344718,0.8039992602770988,17255.480171781295,0.1272909534762228,0.9720428081063328,-0.0844816665060912,-0.4606664385852196
BWA,Sense organ diseases,650.0,12471.629329275833,1.72784309992552,0.5468796551509957,UM,-0.2097087846620601,121.56,3325.96,173.69786240000005,3.6592,4949.3935444,0.1460837543893123,-0.5706519523396035,16066.874131336312,-0.3802543021814212,0.4232233346875828,-1.9734764261927416,-0.4015552265360742
CAN,Sense organ diseases,1556.4773272727273,289456.6832332107,0.9007274591675466,-0.1045414521069237,H,1.489609040499211,29544.04,1275399.56,4570.958856,22.546620000000004,99529.369204,0.875489649203869,1.3731369910432796,54193.397774207595,1.2082706975904025,1.0116771795936688,0.9361848568729852,2.102226826688448
CHE,Sense organ diseases,122.42223529411764,61863.07903560029,0.3254252531236917,-1.12259175225434,H,2.83128423767282,11251.64,585294.32,4556.711074,40.1264,40273.9280124,1.5890091833903168,1.1229917787307244,75268.81661408668,1.322462187516304,1.262539436772333,0.9361848568729852,1.3760033643703735
CHL,Sense organ diseases,133.69579,121275.38227227026,0.1846627355381404,-1.6891700175180215,UM,-0.4130662354494351,1847.84,56678.32,427.5335204,18.3712,38510.5147576,1.0855542670616256,0.5905726112397812,25118.03849731798,0.6531662964538584,1.18093926018076,0.2963640511726688,0.316223776917836
CHN,Sense organ diseases,36017.88340625,15524108.8284301,0.3886383865685244,-0.9450802346884496,LM,1.4510467220526826,70455.56,1591215.32,1135.717754,17.930799999999998,4576265.56984,-0.4306275453050752,0.5951624316491857,12907.16100572696,-0.0636887400874875,-1.873083349053176,1.4389012042089502,-1.7653353330985035
COL,Sense organ diseases,194.13745833333337,361446.63301788195,0.0899703357536673,-2.4081641241505634,LM,-0.5575000287062973,1535.84,34683.2,70.2291404,18.6208,74993.781868,-1.260564016157332,0.6410606357432325,15052.503408239549,0.096080264255694,0.2129280224430147,-0.0768647521525165,0.088223387585417
CRI,Sense organ diseases,39317.7082,33823.01764519366,20.0,2.995732773553866,UM,-0.3306758499618466,168.72,5317.68,325.1844104,21.7234,5792.390856399999,-1.0313112732057932,0.957758243992156,20060.82964907356,0.3494813362604607,1.2672023040061362,0.1364088497475889,0.3880016772632269
CYP,Sense organ diseases,17.377119999999998,7071.854248894656,0.0461922105978119,-3.074727633601656,H,-0.2176931910684379,465.16,12374.08,1138.2687364,24.4508,2915.2800792,0.8165243500751518,0.4207492560918083,42427.20460720808,0.8961638053851175,0.9855651230843652,0.1135581066868635,0.4302239715840451
CZE,Sense organ diseases,239.493925,100527.98165517164,0.3990632394504295,-0.9186103214170204,UM,1.1611697366947522,2464.28,83101.08,3115.7949599999997,38.12964,73756.44399880001,1.2863611701080897,0.9462836929686442,40335.77650259335,0.948181620752665,1.142082033232391,1.3551151463196212,-0.7013335162138837
DEU,Sense organ diseases,2791.762368181818,710318.9305217363,0.6583536458641657,-0.4179978470244017,H,2.728296832832491,34293.0,1532108.0,4359.623428000001,39.07,677483.163832,1.515365013659394,1.1138121379119152,57073.37934866153,1.3090861778503635,1.228189648149975,1.4998365190375504,0.8735580619526369
DMA,Sense organ diseases,19.874,538.7313165649995,0.0528294673352612,-2.940496880089247,UM,-0.3238726658817929,,,,14.114399999999998,262.0479024,-0.4592438262531174,0.4781220112093668,16455.142538910604,0.1022728613232592,0.9021775140531676,0.2963640511726688,-0.4606664385852196
DNK,Sense organ diseases,1200.4217588235294,41656.57061298128,3.1909853122826033,1.1603328782516564,H,2.688188615952814,7153.56,338384.52,6645.832076,37.828,17918.6769232,1.518770655459118,0.8980905786698948,63245.14222976299,1.2768846730990249,1.3472481915197752,1.0732893152373375,1.0128916332113371
DOM,Sense organ diseases,110.8324,68158.58258049723,0.2723832344099821,-1.3005085419829825,LM,-0.6163180276179551,76.56,1606.92,23.9788592,15.9652,13655.559303199998,-0.1924475372210277,0.4207492560918083,16818.470743654518,-0.0089461820102115,0.2587795502420891,0.288747136819093,0.3120015474857542
DZA,Sense organ diseases,364.3206,266975.65583150426,0.2285842229062039,-1.4758067995671644,LM,-0.4470272749166086,207.72,4076.2,521.9864392000001,13.898400000000002,62365.351725199995,0.2919927298209828,0.2256818886921089,14364.642594725296,-0.0441201333539812,-0.998951171622688,0.5629560535478009,-1.0433341002125116
EGY,Sense organ diseases,333.7044090909091,537339.478340319,0.1040273129461269,-2.2630056658581745,LM,-0.1462666824577513,5285.44,71870.08,621.9283252000001,6.3452,133970.47101199997,-0.6458053506197035,0.4850067418234732,13357.879306684385,-0.2197421861901304,-1.449850433131551,-0.5491134420741792,-1.030667411916266
